Club,President,Telephone,Ligue,Comite,Email,Site internet,Nombre de membres,Nombre de membres l'annee derniere,Facebook,Instagram
SAINT CLAR T.C SAINT CLARAIS,Martine COULOMB,,OCCITANIE,GERS,tennis.stclar@gmail.com,,58,45,https://www.facebook.com/tennis.stclar,
BONREPOS TENNIS CLUB,Pierre LA DROITTE,,OCCITANIE,HAUTE GARONNE,tcbonrepos@fft.fr,http://www.club.fft.fr/tcbonrepos,41,59,,
MEZIN TC,Patrick BARRANGER,0553657624,NOUVELLE AQUITAINE,LOT ET GARONNE,tcmezin@free.fr,,49,53,,
MONTESQUIEU VOLVESTRE T.C,Vincent VAIRA,0649955606,OCCITANIE,HAUTE GARONNE,tennismontesquieu@gmail.com,https://sites.google.com/site/tennisclubmontesquieuvolvestre,54,53,https://www.facebook.com/tennisclubmontesquieuvolvestre,https://www.instagram.com/tcmv_montesquieu_volvestre/?hl=fr
SARBAZAN ASL,Michel ROBIN,0688132444,NOUVELLE AQUITAINE,LANDES,59400148@fft.fr,,47,44,,
CARBONNE OLYMPIQUE TENNIS CLUB,alexandre DARNIS,0561879848,OCCITANIE,HAUTE GARONNE,coctennis31@sfr.fr,http://tennis-carbonne.blogspot.fr/,127,152,,
SAINT LYS T.C OLYMPIQUE,Jean Luc LEON-DUFOUR,0561910980,OCCITANIE,HAUTE GARONNE,slotc@fft.fr,http://www.club.fft.fr/saintlysolympique31,210,158,,
LHERM  TENNIS CLUB,Patricia COMBE,0637879433,OCCITANIE,HAUTE GARONNE,tc-lherm@fft.fr,http://www.club.fft.fr/lhermtennisclub31,120,125,https://tennisclublhermofficiel,
CADOURS TENNIS CLUB,Sandrine CARRARA,,OCCITANIE,HAUTE GARONNE,tennisclubcadours@laposte.net,,63,67,,
LONGAGES TENNIS CLUB,Bertrand SION,0685809346,OCCITANIE,HAUTE GARONNE,23310230@fft.fr,http://www.club.fft.fr/tclongages31/60310230_a/cms/index_public.php?us_action=sh,63,59,,
FONTENILLES TENNIS CLUB,Dominique SEMMARTIN,,OCCITANIE,HAUTE GARONNE,contact@tennis-fontenilles.fr,https://tennis-fontenilles.fr/,304,243,https://www.facebook.com/tennisclubfontenilles,
SEGOUFIELLE TENNIS CLUB,Dorothée CARRE,0562070306,OCCITANIE,GERS,tcsegoufiellois@fft.fr,https://tcs.sportsregions.fr/,40,47,,
POUILLON US,François TASTET,0558982180,NOUVELLE AQUITAINE,LANDES,usptennis40@gmail.com,,108,90,https://www.facebook.com/US-Pouillon-Tennis-771580969656392/,
ROQUEFORT TDP,Jean Pierre LABARBE,0558455739,NOUVELLE AQUITAINE,LANDES,59400036@fft.fr,,66,84,,
SAINT MARTIN D'ONEY TC,Claudine MELIN,0558520889,NOUVELLE AQUITAINE,LANDES,09400207@fft.fr,,44,41,,
MIMBASTE CLERMONT,Josette PREUILH,,NOUVELLE AQUITAINE,LANDES,09400222@fft.fr,,45,46,,
LAVERNOSE LACASSE T.C,Anne CASSE,0641347130,OCCITANIE,HAUTE GARONNE,tclavernoselacasse@gmail.com,http://tcll.over-blog.com,116,117,,
NOE TENNIS CLUB,Isabelle IACONO,0561903259,OCCITANIE,HAUTE GARONNE,tennis.noe@gmail.com,http://club.fft.fr/tcnoe,99,138,,
RAQUETTE ST HILAIRE LE FAUGA TC,Anne CASSE,0561568654,OCCITANIE,HAUTE GARONNE,,,15,8,,
COMITE LANDES TENNIS,Jean CIRON,0558909600,NOUVELLE AQUITAINE,Comité (L0) de la LIGUE NOUVELLE AQUITAINE,comite.landes@fft.fr,http://www.comite.fft.fr/cd40,14,16,https://www.facebook.com/cd40tennis,
Ligue Nouvelle-Aquitaine Pôle CBBL Tartas,,0558909600,NOUVELLE AQUITAINE,Comité (L0) de la LIGUE NOUVELLE AQUITAINE,mathieu.lalanne@fft.fr,http://www.ligue.fft.fr/nouvelle-aquitaine,,,https://www.facebook.com/liguenouvelleaquitainedetennis,https://www.instagram.com/lnatennis/
TARTAS PS,Yves DEYRES,0558735413,NOUVELLE AQUITAINE,LANDES,59400072@fft.fr,http://www.tennistartas.fr,244,245,https://fr-fr.facebook.com/tennistartas/,
FONSORBES TENNIS CLUB,Thierry GASTON,0561912537,OCCITANIE,HAUTE GARONNE,fonsorbes.tennis@fft.fr,http://www.club.fft.fr/fonsorbes.tennis/23310451,325,358,https://www.facebook.com/profile.php?id=100003029594006,
MONTAUT TENNIS CLUB,Franck GARCIA,0635314654,OCCITANIE,HAUTE GARONNE,tcmontaut@gmail.com,,19,20,https://www.facebook.com/TennisClubMontaut,
MAUZAC TENNIS CLUB,Lionel PAPAIX,0679365183,OCCITANIE,HAUTE GARONNE,mauzactc@gmail.com,http://club.quomodo.com/mauzactennisclub/,40,47,,
LASSERRE PRADERE TENNIS CLUB,Anne BAUDRY,,OCCITANIE,HAUTE GARONNE,tennis.lasserre.pradere@gmail.com,,49,60,,
LEVIGNAC TENNIS CLUB,Vincent AITA,,OCCITANIE,HAUTE GARONNE,tclevignac@fft.fr,http://www.club.fft.fr/tclevignac,133,106,https://fr-fr.facebook.com/tennisclublevignac/,
PEYREHORADE TC,Francois CASTILLON,0641451199,NOUVELLE AQUITAINE,LANDES,tennisclubpeyrehorade@gmail.com,,63,67,,
SAINT SULPICE/LEZE TENNIS CLUB,Ivelyne PRUVOST,0567558685,OCCITANIE,HAUTE GARONNE,23310139@fft.fr,http://www.club.fft.fr/tc.saintsulpice,89,88,https://www.facebook.com/tennisclubsaintsulpice,
NARROSSE AS,Serge BELESTIN,0612390142,NOUVELLE AQUITAINE,LANDES,asnarrossetennis@gmail.com,,41,36,,
LEGUEVIN TENNIS CLUB,Julien LECAY,0561076583,OCCITANIE,HAUTE GARONNE,tennisclubleguevin@gmail.com,http://www.club.fft.fr/leguevintennisclub,193,171,https://www.facebook.com/TennisClubLeguevin/,https://www.instagram.com/tennisclubleguevin/
PONTONX SUR ADOUR TC,Serge MORA,0558579743,NOUVELLE AQUITAINE,LANDES,59400169@fft.fr,http://tennisclubpontonx.wixsite.com/pontonx,92,102,,
THIL TENNIS CLUB,Nicolas FAURE,0685224061,OCCITANIE,HAUTE GARONNE,tennisclubdethil@gmail.com,http://www.club.fft.fr/tennisclubdethil/,15,23,,
BEAUMONT DE LOMAGNE TENNIS CLUB,Suzanne FRADET WOOD,0563652332,OCCITANIE,TARN ET GARONNE,lomagnetennis@gmail.com,http://www.club.fft.fr/tcbeaumont82,168,180,https://www.facebook.com/tennisclubbeaumontois/,
BIDACHE TC,pascal DARRIEUMERLOU,,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,09640132@fft.fr,,42,45,,
TETHIEU TC,Christelle FABAS,,NOUVELLE AQUITAINE,LANDES,59400256@fft.fr,http://www.club.fft.fr/tethieutc,48,49,,
ASTAFFORT TC,Arnaud ANTICHAN,,NOUVELLE AQUITAINE,LOT ET GARONNE,tennis.astaffort@yahoo.fr,,43,50,,
BRAX TENNIS CLUB,Jerôme LAVAL,0561867025,OCCITANIE,HAUTE GARONNE,tcbrax31@gmail.com,http://www.club.fft.fr/tcbrax,153,166,,
BROCAS TC,christine GODEAU,,NOUVELLE AQUITAINE,LANDES,59400113@fft.fr,http://www.club.fft.fr/brocastc,42,48,,
SAINT VINCENT DE PAUL TC,Nicolas DARRACQ,0786711915,NOUVELLE AQUITAINE,LANDES,svptennisclub40@gmail.com,http://club.fft.fr/stvincentdepaul,55,61,https://www.facebook.com/SaintVincentdePaulTennisClub/?ref=bookmarks,
LA SALVETAT SAINT GILLES T.C,Frederic LE BIHAN,0561157065,OCCITANIE,HAUTE GARONNE,tennisclubdelasalvetat@gmail.com,http://www.tennisclubsalvetain@fft.fr,91,89,,
SEYSSES TENNIS CLUB,Eric DROUET,0682197165,OCCITANIE,HAUTE GARONNE,tcseysses@fft.fr,http://www.club.fft.fr/tcseysses,108,103,,
HEUGAS FR,Jacques SALLEBERT,0614869188,NOUVELLE AQUITAINE,LANDES,59400129@fft.fr,http://club.quomodo.com/tennis_heugas,29,73,,
SAUBENS TENNIS CLUB,Amandine GUILLOT,,OCCITANIE,HAUTE GARONNE,23310546@fft.fr,http://www.club.fft.fr/saubenstennis,98,87,https://fr-fr.facebook.com/Tennis-Club-Saubens-130755967681776/,
BEAUMONT/LEZE TENNIS CLUB,Marie José TROUCHE,0567684720,OCCITANIE,HAUTE GARONNE,tcb.beaumont@gmail.com,,97,83,,
ALBRET TC,Jacques Olivier ALLEGRE,0609558188,NOUVELLE AQUITAINE,LOT ET GARONNE,tennisclubalbret@yahoo.fr,,40,42,https://www.facebook.com/Tennis-Club-dAlbret-Barbaste-Lavardac-et-Vianne-101755319902334/notifications/,
FROUZINS TENNIS CLUB,DAVID EYCHENNE,0561924011,OCCITANIE,HAUTE GARONNE,tennisclubfrouzins@free.fr,http://www.club.fft.fr/tennisclubfrouzins,148,127,https://fr-fr.facebook.com/tennisclubfrouzins,
MURET TENNIS CLUB,Daniel VAN SCHENDEL,0561514137,OCCITANIE,HAUTE GARONNE,tcmuret@gmail.com,http://www.club.fft.fr/tcmuret,216,246,https://www.facebook.com/pages/category/Sports-Team/Tennis-Club-Muret-1380132122299492/,
OEYRELUY TC,Nicolas ROBILLARD,0652775263,NOUVELLE AQUITAINE,LANDES,59400218@fft.fr,,24,19,,
EAUNES TENNIS CLUB DU PITOU,Cedric RUYTOOR,0614118741,OCCITANIE,HAUTE GARONNE,tcpitou31@sfr.fr,http://www.club.fft.fr/tcpitoueaunes/,87,98,,
PLAISANCE TENNIS CLUB,Romain VILCOQ,0561074447,OCCITANIE,HAUTE GARONNE,ptc@plaisancetennisclub.fr,http://www.plaisancetennisclub.fr,426,450,https://fr-fr.facebook.com/Plaisancedutouchtennis/,
PIBRAC  TENNIS CLUB,Philippe ROUET,0561869294,OCCITANIE,HAUTE GARONNE,tennisclub.pibrac@fft.fr,http://www.club.fft.fr/tcpibrac,398,363,https://www.facebook.com/Tennis-Club-Pibrac-567172090367039,
SAINT PAUL SPORTS,David BERNIOLLES,0558916901,NOUVELLE AQUITAINE,LANDES,59400161@fft.fr,http://www.club.fft.fr/spstennis/,143,151,https://www.facebook.com/SPS-Tennis-526640897411934/,
DAX US,Bernard DAVERAT,0558744133,NOUVELLE AQUITAINE,LANDES,59400026@fft.fr,https://omnisport.usdax.fr,320,370,https://m.facebook.com>usdaxomnisports,
DAX ASPTT,Thierry PLAT,0558741870,NOUVELLE AQUITAINE,LANDES,09400204@fft.fr,,2,2,,
SAINT JEAN PIED DE PORT TC,Bernard POUCHOL,,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,09640067@fft.fr,,87,84,,
GRENADE TENNIS CLUB,Thibaud CHATRY,0615747342,OCCITANIE,HAUTE GARONNE,tcgrenade@gmail.com,,131,170,https://www.facebook.com/search/top?q=Tennis%20Club%20de%20Grenade,
MONTAGNAC ECUREUILS,Olivier LAMOUROUX,0670124785,NOUVELLE AQUITAINE,LOT ET GARONNE,,,23,31,,
LAGARDELLE TENNIS CLUB,Franck BROUSSE,0682663045,OCCITANIE,HAUTE GARONNE,,,59,51,,
LE FOSSAT TENNIS CLUB,Jean François QUINIOU,,OCCITANIE,ARIEGE,jean_francois.quiniou@club-internet.fr,https://www.facebook.com/TennisClubLeFossat/,93,74,https://www.facebook.com/TennisClubLeFossat/,
ROQUETTES TENNIS CLUB,Christine MIRANDE,0622161135,OCCITANIE,HAUTE GARONNE,tennis.roquettes@free.fr,http://www.club.fft.fr/tcroquettes,163,204,,
VILLENEUVE TOLOSANE T.C,Michel BES,0561923900,OCCITANIE,HAUTE GARONNE,tcvilleneuvois@free.fr,http://villeneuvetennis.free.fr,244,246,https://www.facebook.com/tc.villeneuvois.3,https://www.instagram.com/tennisclubvilleneuvois/
CUGNAUX J.S TENNIS CLUB,Marie Helene SUDRET,0561921733,OCCITANIE,HAUTE GARONNE,jsctennis@orange.fr,https://tennisclub-cugnaux.fr/,331,362,https://www.facebook.com/jsc.tennis,
DAUX TENNIS CLUB MUNICIPAL,Fabrice MARULAZ,0561852559,OCCITANIE,HAUTE GARONNE,tcdaux31@orange.fr,,92,79,,
LARRA TENNIS CLUB,Jessica PEDOUSSAUT,,OCCITANIE,HAUTE GARONNE,larratc@fft.fr,http://club.fft.fr/larratc,63,63,,
PORT DE LANNE TC,KAREN BOCHE,0668477768,NOUVELLE AQUITAINE,LANDES,59400252@fft.fr,,36,37,,
MONDONVILLE (PASSING )T.C,Didier SON,0674630443,OCCITANIE,HAUTE GARONNE,son.didier@free.fr,http://www.club.fft.fr/tcpassingmondonville,158,180,,
ROQUES OLYMPIC TENNIS CLUB,Eric SERVEL,0561724979,OCCITANIE,HAUTE GARONNE,tennis.roques@gmail.com,https://sites.google.com/site/tennisroques/,54,62,,
TOURNEFEUILLE TENNIS CLUB,Yves BOURDONNEC,0964061366,OCCITANIE,HAUTE GARONNE,tournefeuille.tennis.club@wanadoo.fr,http://club.fft.fr/tctournefeuille,628,638,,
MEES TC,Angeles HUSILLOS,0558975754,NOUVELLE AQUITAINE,LANDES,59400084@fft.fr,http://tennis-mees.e-monsite.com,20,21,,
COLOMIERS U.S TENNIS CLUB,OLIVIER CASALIS,0561781678,OCCITANIE,HAUTE GARONNE,uscolomierstennis@fft.fr,http://www.uscolomierstennis.com,1138,1257,http://www.facebook.com,
LABARTHE/LEZE TENNIS CLUB,Philippe PINAULT,0760080331,OCCITANIE,HAUTE GARONNE,tc.labarthe@gmail.com,http://tclabarthe.blogspot.fr/,186,202,https://www.facebook.com/TennisClubLabarthais/,
PINS JUSTARET VILLATE T.C,Cédric HILLEMBRAND,,OCCITANIE,HAUTE GARONNE,tcpinsjustaret@fft.fr,http://www.club.fft.fr/tcpinsjustaret,71,73,,
MIREMONT TENNIS CLUB,Catherine MONIER,,OCCITANIE,HAUTE GARONNE,tennis.miremont@gmail.com,,22,21,,
LAPLUME TC,Bernard FAUGE,0631103652,NOUVELLE AQUITAINE,LOT ET GARONNE,59470402@fft.fr,,47,44,,
PUYDANIEL T.C,Stéphane ROUILLE,0615751190,OCCITANIE,HAUTE GARONNE,tcp31190@gmail.com,https://www.mairie-puydaniel.fr/fr/le-patrimoine-2/le-patrimoine-2.html,15,15,,
LAYRAC,Jerome BENOIT,,NOUVELLE AQUITAINE,LOT ET GARONNE,tennislayrac@gmail.com,,62,70,,
PINSAGUEL TENNIS CLUB,Patrick ROUVEIROL,0652825156,OCCITANIE,HAUTE GARONNE,tennisclub.pinsaguel@fft.fr,,66,69,https://fr-fr.facebook.com/tcpinsaguel/,
ARENGOSSE/YGOS TC,Jean-François HECKEL,,NOUVELLE AQUITAINE,LANDES,59400260@fft.fr,,5,6,,
TENNIS CLUB AUCAMVILLE 82,FREDERIC LECLERCQ,0662387005,OCCITANIE,TARN ET GARONNE,tcaucamville82@gmail.com,https://www.tca82.fr,57,45,https://www.fb.me/tca82,https://www.instagram.com/tcaucamville82/
CORNEBARRIEU TENNIS CLUB,Laurent DUBIN,0687802734,OCCITANIE,HAUTE GARONNE,cornebarrieutennisclub@gmail.com,http://www.tenniscornebarrieu.com,396,394,https://www.facebook.com/CornebarrieuTC/,
AUSSONNE TENNIS CLUB,Julien FERRE,0561851514,OCCITANIE,HAUTE GARONNE,contact@tennis-aussonne.fr,http://www.tennis-aussonne.fr,122,136,,
PORTET ETOILE PORTESIENNE T.C,Agnes PEREILLO,0534568305,OCCITANIE,HAUTE GARONNE,tcportet@fft.fr,http://www.club.fft.fr/tc.portet,234,225,,
CAUDECOSTE TC,Danielle DELPECH,0699544207,NOUVELLE AQUITAINE,LOT ET GARONNE,59470639@fft.fr,,86,63,http://caudecostetennisclub,
GREPIAC TENNIS CLUB,Carine RODRIGUEZ,0561089720,OCCITANIE,HAUTE GARONNE,grepiactennisclub@gmail.com,http://www.club.fft.fr/tcgrepiac,21,29,https://www.facebook.com/GrepiacTennisClub/,
RION JS,Jean Paul LOURENCO,0558571438,NOUVELLE AQUITAINE,LANDES,09400117@fft.fr,http://jsrtennis.wixsite.com/jsr-tennis,65,58,,
MERVILLE TENNIS CLUB,David VERNIERES CHEVALIER,0561061793,OCCITANIE,HAUTE GARONNE,merville.tc@fft.fr,,102,112,,
LACROIX FALGARDE T.C,Michel LE GALL,0664469055,OCCITANIE,HAUTE GARONNE,tclf.contact@gmail.com,http://www.tclf31.toile-libre.org,110,93,,
LA BASTIDE DE SEROU TENNIS CLUB,Céline JIMENO,0534090321,OCCITANIE,ARIEGE,seronaistennisclub@gmail.com,,64,70,,
VENERQUE  TENNIS CLUB,Jérôme TESSEYRE,0561083836,OCCITANIE,HAUTE GARONNE,tennisvenerque@fft.fr,http://www.club.fft.fr/tennisvenerque/,130,119,https://fr-fr.facebook.com/pages/category/Sports/Tennis-Venerque-643948115784209/,
JEUNESSE CITOYENNE SPORT ET LOISIRS,Soria KOURICH,0534631446,OCCITANIE,HAUTE GARONNE,tennisclubbellefontaine@yahoo.fr,http://tennisclubellefontaine.sportsregions.fr,120,76,,
GOYRANS TENNIS VILLAGE,Jean Michel BOUIN,0561763833,OCCITANIE,HAUTE GARONNE,tgv-goyrans@laposte.net,http://www.club.fft.fr/tgv-goyrans/,166,153,,
LE VERNET TENNIS CLUB,Mélina SILLOU,0767236533,OCCITANIE,HAUTE GARONNE,tclevernet31@hotmail.com,http://www.club.fft.fr/tennisclubvernet31,192,208,,
HASPARREN TC,Sylvain DISSARD-ENGRAND,0559294709,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,59640005@fft.fr,,77,63,https://www.facebook.com/TennisClubHasparren,
AUTERIVE  TENNIS CLUB,Christiane ALLIAS,0561505767,OCCITANIE,HAUTE GARONNE,tennisauterive@gmail.com,,167,189,https://m.facebook.com>tcauterive,
GARONNE TENNIS,Jean Pierre GRANIE,0663278336,OCCITANIE,TARN ET GARONNE,garonne.tennis@wanadoo.fr,http://garonnetennis.e-monsite.com/,66,75,,
BOE ,Véronique BERTHELOT,0687444227,NOUVELLE AQUITAINE,LOT ET GARONNE,boe.tennis47@yahoo.fr,,22,26,,
BLAGNAC TENNIS CLUB,Christophe CARACATSANIS,0561712424,OCCITANIE,HAUTE GARONNE,tcblagnac@fft.fr,https://www.blagnactennisclub.fr,1077,930,https://facebook.com/blagnactc,https://instagram.com/blagnac_tc
NERAC TC,Marianne VILLEMUR,0553651426,NOUVELLE AQUITAINE,LOT ET GARONNE,tennisclubnerac@free.fr,http://www.club.fft.fr/tcnerac,107,103,,
TENNIS TOEC ASSOCIATION,Christian VIGNOLES,0561492042,OCCITANIE,HAUTE GARONNE,toectennis@gmail.com,,196,164,,
T.A.C TENNIS CLUB,Christian ESQUERRE,0562140897,OCCITANIE,HAUTE GARONNE,tactennis@orange.fr,https://www.tactennis.fr,272,290,,
PASSAGE AS,Eric VOGLER,0553876285,NOUVELLE AQUITAINE,LOT ET GARONNE,as.passage-tennis@wanadoo.fr,http://www.aspassagetennis.fr,361,236,https://www.facebook.com/ASPASSAGETENNIS/,
AGEN ASPTT,Jean François VACQUIE,0553982839,NOUVELLE AQUITAINE,LOT ET GARONNE,jfv47@hotmail.fr,https://asptt.com,88,69,,
TENNIS MUNICIPAL TOLOSIEN,Lindsay BENHAMMA,0612414137,OCCITANIE,HAUTE GARONNE,,,46,57,,
URT TC,Julien TOLOSA,0559562467,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,09640123@fft.fr,http://tenniscluburt.fr/,164,163,,
ASAT TENNIS CLUB,Abdeslem SABRI,0562112611,OCCITANIE,HAUTE GARONNE,,,11,17,,
SAINT MARTIN DE HINX BIARROTTE TC,David DEFRESNE,0559563800,NOUVELLE AQUITAINE,LANDES,tennisclubsmbs@gmail.com,,96,97,,
BUZET TC,Didier CHAZALLON,0979568411,NOUVELLE AQUITAINE,LOT ET GARONNE,tcbuzet@hotmail.com,,80,76,https://www.facebook.com/Tennis-Club-Buzet-1954265511523203/,
AGEN SU,Nicolas BARTHE,0553968463,NOUVELLE AQUITAINE,LOT ET GARONNE,suatennis@orange.fr,http://perso.wanadoo.fr/suagen.tennis,152,244,https://www.facebook.com/suatennisofficiel/?ref=aymt_homepage_panel&eid=ARAaBP1lJF4seBurCBMfifFQ921e-h2A_isX2Qo5xHdgld9L_5AHaM3AloKHx-fMJUFsWAfZEk-fJNZI,
OLYMPE TENNIS CLUB,Olivier BOY,0674166717,OCCITANIE,HAUTE GARONNE,olympetennisclub@gmail.com,https://club.fft.fr/olympetennisclub/60310076_a/cms/index_public.php?us_action=show_note_site&ui_id_site=1&login_off=1,172,154,https://www.facebook.com/Olympe-Tennis-Club-Toulouse-171313406294653/,https://instagram.com/olympetennisclubtoulouse?igshid=lt1kxpokpk0m
BEAUZELLE TENNIS CLUB,Pascal GALLETTI,0612862165,OCCITANIE,HAUTE GARONNE,tcbeauzelle@orange.fr,http://www.club.fft.fr/tcbeauzelle/,86,112,,
GRANDFONDS AST,Olivier GARCES,,NOUVELLE AQUITAINE,LOT ET GARONNE,agstennis47@gmail.com,,85,71,,
VIGOULET TENNIS CLUB,Emmanuel SADRIN,,OCCITANIE,HAUTE GARONNE,tennis.vigoulet-auzil@wanadoo.fr,,92,86,,
T.O.A.C TENNIS CLUB,Christophe LACOSTE,0561570413,OCCITANIE,HAUTE GARONNE,23310084@fft.fr,http://www.club.fft.fr/toactennis/,201,266,,
T.O.E.C TENNIS CLUB,William FOSSAT,0561233341,OCCITANIE,HAUTE GARONNE,toec.amidonniers@gmail.com,,5,9,,
ARNAUNE TENNIS &amp; OMNISPORTS,Jeremy DAMEY,,OCCITANIE,HAUTE GARONNE,arnaune.tennis.association@gmail.com,http://www.arnaunetennisclub.fr,45,84,,
T.C METROPOLE TOULOUSAINE,Patricia TAURAN,0561571739,OCCITANIE,HAUTE GARONNE,,,44,47,,
PORT SAINTE MARIE AS,Thibaut TISSERAT,0553872119,NOUVELLE AQUITAINE,LOT ET GARONNE,thibauttisserat@hotmail.fr,,171,174,,
COLAYRAC TCC,Rose Line GITTON,0651102609,NOUVELLE AQUITAINE,LOT ET GARONNE,tccolayrac@gmail.com,http://www.tennisclubcolayrac.fr,182,151,https://www.facebook.com/TCColayrac,
VERDUN TENNIS CLUB,Andre AUVILLA,,OCCITANIE,TARN ET GARONNE,,,26,27,,
GAZELEC TENNIS AGENAIS,Dominique D'AURIA,0553691370,NOUVELLE AQUITAINE,LOT ET GARONNE,,,1,15,,
VALENCE D'AGEN TENNIS CLUB,Jacques DEPIS,0757423835,OCCITANIE,TARN ET GARONNE,presid.tennis.valence@orange.fr,http://www.club.fft.fr/valenceagentennis,133,123,https://www.facebook.com/tennis.valencedagen.7,
STADE TOULOUSAIN TENNIS CLUB,Marc TIERSONNIER,0534402424,OCCITANIE,HAUTE GARONNE,stadetoulousaintennis@fft.fr,http://www.club.fft.fr/stadetoulousaintennis,963,1020,,
AGEN AMICALE LAIQUE,JACQUES KUMMER,,NOUVELLE AQUITAINE,LOT ET GARONNE,alagen.tennis@gmail.com,https://altennisagen.wixsite.com/al-tennis,124,110,https://www.facebook.com/amicalelaiqueagentennis/,
T.E.C TENNIS CLUB,Jacques FAUP,0684190713,OCCITANIE,HAUTE GARONNE,tec-tennis@orange.fr,,66,77,,
T.U.C TENNIS CLUB,Alain RIGAL,0561417480,OCCITANIE,HAUTE GARONNE,23310086@fft.fr,http://www.tuctennis.com,532,537,,
COMITE LOT ET GARONNE TENNIS,Didier BEZOS,0553982428,NOUVELLE AQUITAINE,Comité (L0) de la LIGUE NOUVELLE AQUITAINE,,,4,6,,
SAINT GEOURS DE MAREMNE TC,Catherine BELLERET,0649530664,NOUVELLE AQUITAINE,LANDES,tennis.stgeours@gmail.com,http://09400198@fft.fr,160,171,,
EMULATION NAUTIQUE TENNIS CLUB,Jean GODEUX,0561528679,OCCITANIE,HAUTE GARONNE,emutoulouse@gmail.com,http://www.club-emulation.com/,251,278,,
ROWING NOUVEAU,Albert SADACCA,0561528553,OCCITANIE,HAUTE GARONNE,rowingnouveau@gmail.com,,212,180,,
GAGNAC  TENNIS CLUB,Fabrice LASSALLE,0782098731,OCCITANIE,HAUTE GARONNE,tcgagnac@gmail.com,https://ballejaune.com/club/tcgagnac,111,124,https://www.facebook.com/tcgagnac,
HERM US,Pierre GAULTIER,,NOUVELLE AQUITAINE,LANDES,tennisherm@gmail.com,,75,86,https://www.facebook.com/tennisHERM/,
TENNIS CLUB GRISOLLES,Clément POMMAREDE,0983373827,OCCITANIE,TARN ET GARONNE,tcgrisolles@fft.fr,,44,64,https://www.facebook.com/tennisclub.grisolles,
TOULOUSE CHEMINOTS TCMS,Jérôme ITIER,,OCCITANIE,HAUTE GARONNE,tcms.tennis@fft.fr,http://tcms-tennis.clubeo.com,19,22,,
FENOUILLET TENNIS CLUB,Cyril VERDOUX,0562751007,OCCITANIE,HAUTE GARONNE,tcfenouillet@orange.fr,http://www.club.fft.fr/tcfenouillet31/,107,126,,
LESPINASSE TENNIS CLUB,Giovanni DI LORENZO,0567117816,OCCITANIE,HAUTE GARONNE,lespinassetc@fft.fr,http://www.club.fft.fr/lespinassetc,178,183,,
URCUIT TC,Antoine VAN HUFFEL,0559429305,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,bureau@tcurcuit.fr,http://www.club.fft.fr/tcurcuit/,20,27,,
CINTEGABELLE TENNIS CLUB,DOMINIQUE MULLER,,OCCITANIE,HAUTE GARONNE,contact@tennis-cintegabelle.fr,http://www.tennis-cintegabelle.fr,123,121,https://www.facebook.com/tcccintegabelle/,
AUZEVILLE TENNIS CLUB,Thomas CAMPSE,0561735602,OCCITANIE,HAUTE GARONNE,tcauzeville@gmail.com,,43,28,,
BRISCOUS TC,Serge OSPITAL,0559317532,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,59640164@fft.fr,https://www.club.fft.fr/TCBriscous/,109,124,https://www.facebook.com/TCBriscous/,https://www.instagram.com/tennisclubbriscous/?hl=fr
RAMONVILLE US TENNIS CLUB,Jean Jacques MARTIN,0561756313,OCCITANIE,HAUTE GARONNE,usrtennis@gmail.com,http://www.club.fft.fr/usramonvilletennis,493,474,https://www.facebook.com/usramonvilletennis/,
BON ENCONTRE TC,Philippe JUILLIA,0553961688,NOUVELLE AQUITAINE,LOT ET GARONNE,tcbe@free.fr,http://tcbe.free.fr,143,155,,
CASTANET TOLOSAN TENNIS CLUB,Pol QUEFFEULOU,0561817806,OCCITANIE,HAUTE GARONNE,tenniscastanet@gmail.com,http://www.club.fft.fr/tenniscastanet/,404,379,https://www.facebook.com/tennisclub.castanettolosan/,https://www.instagram.com/tenniscastanet/
AUCAMVILLE TENNIS CLUB,REGIS GARRIGOU,,OCCITANIE,HAUTE GARONNE,tcaucamville31@fft.fr,http://www.club.fft.fr/tcaucamville31,222,226,https://www.facebook.com/Tennisclubaucamville31,
C.N.E.S SPATIAL TENNIS CLUB,Olivier QUEYRUT,0561273926,OCCITANIE,HAUTE GARONNE,tenniscnes@gmail.com,,12,18,,
SAINT JORY TENNIS CLUB,Rolland DE LA HOZ,0664994840,OCCITANIE,HAUTE GARONNE,tcsj31@gmail.com,http://www.club.fft.fr/tcsj31,210,193,https://fr-fr.facebook.com/tcsj31/,
LIFT AND SLICE,David MOTTIN,0616994419,OCCITANIE,HAUTE GARONNE,lstennis31@gmail.com,,13,21,,
SAINT ALBAN TENNIS CLUB,Jean Luc ALFONSO,0561707080,OCCITANIE,HAUTE GARONNE,saotennis@fft.fr,http://www.club.fft.fr/tennissaintalban,72,89,https://www.facebook.com/TennisClubSaintAlban/?modal=admin_todo_tour,
MORCENX CA,Michael DE GRANGE,0558041722,NOUVELLE AQUITAINE,LANDES,59400115@fft.fr,http://www.club.fft.fr/camorcenx,63,54,,
