Club,President,Telephone,Ligue,Comite,Email,Site internet,Nombre de membres,Nombre de membres l'annee derniere,Facebook,Instagram
TENNIS CLUB ROGNES,Francis PERDIOLAT,0442501507,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcrognes@orange.fr,https://www.tcrognes.fr/,223,214,,
TC DE SIGNES,Guillaume GAUTRAUD,,PROVENCE ALPES COTE D'AZUR,VAR,tc.signes@fft.fr,https://sites.google.com/site/tennisclubdesignes/Home,47,64,https://www.facebook.com/tc.signes/notifications/,
TENNIS CLUB LAMBESCAIN,NATHALIE EMMA,0465041686,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennis.lambesc@gmail.com,http://www.club.fft.fr/tc.lambesc,213,253,,
TENNIS CLUB DE LA BARBEN,OLIVIER TROSSERO,,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tclabarben@hotmail.fr,http://www.club.fft.fr/tclabarben,65,51,,
T.C PUY-STE-REPARADE,Celine MOUYRIN,0442618410,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennisclublepuy@orange.fr,http://www.tcdupuy.com,141,146,https://www.facebook.com/tennis.reparade/,
T.C PELISSANNAIS,Jean Pierre LAVILLE-NOEL,0783697100,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tc.pelissanne@free.fr,http://club.fft.fr/tcpelissanne/,367,379,https://www.facebook.com/Tennis-CLUB-Pelissanne-169524253650817/,
TENNIS CLUB PEYROLLAIS,Grégory WEPPE,0752037444,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcpeyrollais@gmail.com,http://www.club.fft.fr/tcpeyrollais,70,73,https://www.facebook.com/pages/category/Stadium--Arena---Sports-Venue/TC-Peyrollais-119947891406407/,
TCM DE SIX FOURS,Benoit CHAPAYS,0494256519,PROVENCE ALPES COTE D'AZUR,VAR,tcmsixfours83@gmail.com,http://www.club.fft.fr/tcmsixfours,280,308,,
TM OLLIOULAIS,Sophie SONIER,0494631578,PROVENCE ALPES COTE D'AZUR,VAR,a.sonier@wanadoo.fr,http://www.tmollioules.fr/,557,522,,
ISTRES SPORTS TENNIS,Valérie CAPMAN,0442551628,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,club.istres-sports-tennis@fft.fr,http://www.club.fft.fr/istressportstennis,510,507,,
T.C GRANS,PATRICK LEPAGE,0490558427,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennisgrans@wanadoo.fr,http://www.club.fft.fr/tennis.grans/,106,109,,
CSMT LA COUDOULIERE,Philippe REGNIER,0494076978,PROVENCE ALPES COTE D'AZUR,VAR,csmt.lacoudouliere@free.fr,http://www.csmtlacoudouliere.fr,321,301,https://www.facebook.com/csmtennislacoudouliere/?ref=bookmarks,
REAL TENNIS CLUB,Nicolas VIAL,0611018226,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,jouquesrtc@gmail.com,,104,129,,
AS DES CHEMINOTS DE MIRAMAS,José NAVARRO,0645833355,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,ascm.tennis13@gmail.com,,34,38,https://www.facebook.com/AscmSectionTennis/,
NOSTRA TENNIS CLUB,Florence GRANDJEAN,0490560378,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,nostratennisclub@orange.fr,http://club.fft.fr/nostra.tennis.salon,622,677,https://www.facebook.com/NostraTennisClubNew,
TENNIS CLUB MIRAMAS,philippe CABIAC,0627322350,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennisclubmiramas@orange.fr,http://club.fft.fr/tc.miramas,168,200,,
TCM DE SAINT MAXIMIN,Frédéric HERRMANN,0494772149,PROVENCE ALPES COTE D'AZUR,VAR,tcm.stmaximin@gmail.com,http://www.club.fft.fr/tcmm.st.maximin,267,275,,
TENNIS CLUB MUNICIPAL SEYNOIS,,0686265356,PROVENCE ALPES COTE D'AZUR,VAR,sports@la-seyne.fr,,,,,
TENNIS CLUB PERTUIS,Laurent AMBEZA,0490774257,PROVENCE ALPES COTE D'AZUR,VAUCLUSE,tcpertuis84@gmail.com,http://club.fft.fr/tcpertuis,304,229,,
CSM SEYNOIS - section,Maxime BARAJAS,0489666998,PROVENCE ALPES COTE D'AZUR,VAR,csm.seynois.tennis@gmail.com,https://www.csmseynois.fr/,191,217,,
RIANS TC,Anne marie KEVORKIAN,0494723319,PROVENCE ALPES COTE D'AZUR,VAR,tennisclubrians@orange.fr,https://fr-fr.facebook.com/tennisclubrians/,110,117,,
TENNIS CLUB VILLELAURIEN,Céline LECOINTE,0490099931,PROVENCE ALPES COTE D'AZUR,VAUCLUSE,tcvillelaurien@gmail.com,http://www.club.fft.fr/tc.villelaurien,151,150,https://www.facebook.com/tc.villelaure,
TC TOURVAIN,Pascal JAHANDIER,,PROVENCE ALPES COTE D'AZUR,VAR,pascaljahandier@orange.fr,,115,109,,
TENNIS CLUB PIJORET,Claudine CAMP,0661341699,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,claudine.camp@free.fr,http://www.facebook.com/pijoret,55,77,,
TC DU REVEST,Jean Claude FRITSCH,0494989914,PROVENCE ALPES COTE D'AZUR,VAR,tcrevest@orange.fr,http://www.club.fft.fr/tcrevest,271,242,https://www.facebook.com/TennisClubLeRevest/,
CLUB PORT ST LOUIS DU RHONE,Frederic MELIGNER,0490581974,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcpslouis@orange.fr,https://www.facebook.com/tennisclubportsaintlouis,58,75,,
TENNIS CLUB CHARLEVAL,MAGALIE GAZEL,0442284080,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tccharleval13@gmail.com,http://club.fft.fr/tc.charleval,329,283,https://fr-fr.facebook.com/tennisclub.charleval/,
TC DU CAP SICIE,Colette SACKSTEDER,0494301129,PROVENCE ALPES COTE D'AZUR,VAR,tccapsicie@orange.fr,http://www.club.fft.fr/tc.capsicie,180,166,,
TENNIS CLUB ENTRESSEN ISTRES,Jean Claude JOUVENEL,0490505807,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,eseitennis@gmail.com,,157,140,https://www.facebook.com/,http://Tennisentressen
TENNIS CLUB ALLEINS,Frédéric LOPEZ,0490573140,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tenniscluballeins@fft.fr,http://www.club.fft.fr/tcalleins/,197,192,https://www.facebook.com/tennisclub.alleins/,
CSA MEDITERRANEE - Tennis,Christine LALLEMAND,0494924151,PROVENCE ALPES COTE D'AZUR,VAR,csamed.tennis@gmail.com,,108,98,,
TENNIS CLUB CADENET,Stephane SCHOFFIT,0658502015,PROVENCE ALPES COTE D'AZUR,VAUCLUSE,tc.cadenet.president@gmail.com,http://www.club.fft.fr/tccadenet,136,98,https://www.facebook.com/Tennis-Club-Cadenet-1501289689989256/,
LA RAQUETTE D'EYGUIERES,Bertrand MARIE,0768274748,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,eyguierestennisclub@gmail.com,http://tceyguieres.fr,265,249,,
TC DE ST MANDRIER,Maryse DUCHIRON,0494305448,PROVENCE ALPES COTE D'AZUR,VAR,tcsmandrier@orange.fr,http://www.club.fft.fr/tcstmandrier,227,161,,
TC DU VAL D'ISSOLE,Jean Claude GIAMARCHI,0601773558,PROVENCE ALPES COTE D'AZUR,VAR,tcvi83@gmail.com,https://tcvi83.com/,163,170,https://www.facebook.com/tcvaldissole,
MALLEMORT TENNIS CLUB,Dominique GENTY,0767460607,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennisclub.mallemort@orange.fr,http://www.mallemorttennisclub.fr/,234,208,https://www.facebook.com/mtc.mallemortdeprovence,
TENNIS CLUB TOURAIN,Patrice FELINES,0490074251,PROVENCE ALPES COTE D'AZUR,VAUCLUSE,tctourain@fft.fr,http://club.fft.fr/tc.tourain,175,174,https://www.facebook.com/TC-Tourain-825323627580274/,
TENNIS CLUB LAURIS,Joel GADRAT,,PROVENCE ALPES COTE D'AZUR,VAUCLUSE,tennisclublauris@gmail.com,http://www.club.fft.fr/tclauris,93,109,,
TENNIS CLUB LAMANON,Sylvie MEGE,0681190319,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennisclublamanon@gmail.com,http://club.fft.fr/tclamanon,140,127,,
TENNIS CLUB SUD LUBERON,Fabien LADREYT,,PROVENCE ALPES COTE D'AZUR,VAUCLUSE,michot.gilles@orange.fr,http://www.club.fft.fr/tennissudluberon,48,33,,
TC BELGENTIEROIS,Olivier GARRIGUES,0616961479,PROVENCE ALPES COTE D'AZUR,VAR,tennisbelgentier@yahoo.fr,https://www.facebook.com/profile.php?id=100010712027654&sk=photos&collection_token=100010712027654%3A2305272732%3A5,124,105,https://www.facebook.com/profile.php?id=100010712027654,
TENNIS CLUB LOURMARIN,VERONIQUE BEROUDIAUX,0490085467,PROVENCE ALPES COTE D'AZUR,VAUCLUSE,touzet.veronique@free.fr,,82,75,,
TC DU LITTORAL TOULON,Jean-Paul SIMONOVICI,0494412435,PROVENCE ALPES COTE D'AZUR,VAR,tclittoraltoulon@fft.fr,https://club.fft.fr/tclittoraltoulon,477,452,,
TENNIS DE PUGET,DAVID GEMIGNANI,0490082196,PROVENCE ALPES COTE D'AZUR,VAUCLUSE,mairie.puget@wanadoo.fr,,30,30,,
TENNIS CLUB MERINDOL,Luigi MASTROIANNI,0679293137,PROVENCE ALPES COTE D'AZUR,VAUCLUSE,tennisclubmerindol@gmail.com,,32,71,,
TENNIS CLUB CUCURON VAUGINES,Xavier COUREAU,,PROVENCE ALPES COTE D'AZUR,VAUCLUSE,x_cou@yahoo.fr,,56,39,http://tennis club cucuron,
ASPTT TOULON - section,Yves FEREZ,0494209595,PROVENCE ALPES COTE D'AZUR,VAR,yvesferez@wanadoo.fr,https://toulon.asptt.com/activity/tennis/,70,113,,
TC TOULONNAIS,Noel CURNIER,0494141290,PROVENCE ALPES COTE D'AZUR,VAR,tennisclubtoulonnais@orange.fr,http://BALLE JAUNE TENNIS CLUB TOULONNNAIS,662,652,,
COMITE VAR TENNIS,,0494141220,PROVENCE ALPES COTE D'AZUR,Comité (L0) de la LIGUE PROVENCE ALPES COTE D'AZUR,comite.var@fft.fr,http://www.comite.fft.fr/var,52,53,https://www.facebook.com/CDTV83/?ref=bookmarks,
TENNIS DES SOURCES,Stéphane REBIERE,0494040606,PROVENCE ALPES COTE D'AZUR,VAR,clubgareoult@tennis-des-sources.fr,http://www.tennis-des-sources.fr/,90,100,,
TC DE LA CELLE,Célie BARBIER,0601092359,PROVENCE ALPES COTE D'AZUR,VAR,tennisclublacelle@gmail.com,https://www.facebook.com/tennislacelle/,60,56,,
TENNIS CLUB BEAUMONTAIS,Ghislaine PINGUET,,PROVENCE ALPES COTE D'AZUR,VAUCLUSE,tcbecoletennis@gmail.com,,30,16,,
AS SENAS TENNIS,Aurelien BERALDI,0613479895,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,assenastennis@gmail.com,https://www.facebook.com/asst.tennissenas,121,124,https://www.facebook.com/asst.tennissenas,
CST TENNIS,Joelle FRANCISCO,0783478184,PROVENCE ALPES COTE D'AZUR,VAR,cst.tennis@imsat.fr,,150,133,https://www.facebook.com/Tennis-Cstourrache-168531904086861/,
TC SOLLIES PONT,Gerard BONNET,0494287176,PROVENCE ALPES COTE D'AZUR,VAR,tcsp.sports@laposte.net,http://www.club.fft.fr/tc.sollies.pont,239,256,,
TC SAINT CHARLES,Etienne MARCHETTI,0494085365,PROVENCE ALPES COTE D'AZUR,VAR,stcharlestennisclub@orange.fr,http://www.complexe-tennis-foot-lagarde.fr,67,66,http:// complexe stcharles,
TC LA GARDE,Karine MARMI,0494210673,PROVENCE ALPES COTE D'AZUR,VAR,tclagarde@orange.fr,http://tennis-club-lagarde.fr/,261,303,https://www.facebook.com/tclagarde/,
TC PRADETAN,Pierre GARDEY,0494753547,PROVENCE ALPES COTE D'AZUR,VAR,contact@tennisclubpradetan.fr,http://www.tennisclubpradetan.fr,369,364,https://www.facebook.com/tennisclubpradetan/,
TENNIS CLUB AUREILLOIS,Jean-Michel PERTUIT,,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,,http://www.club.fft.fr/tennisaureillois,24,59,,
TC DE BRIGNOLES,Cyrille BOURHIS,0494590322,PROVENCE ALPES COTE D'AZUR,VAR,tcbrignoles@wanadoo.fr,https://tennisclubdebrignoles.fr,158,125,https://www.facebook.com/Tennis-Club-Brignoles-421103821379545,https://www.instagram.com/tcbrignoles
TC CUERSOIS,Philippe KLAW,0494486832,PROVENCE ALPES COTE D'AZUR,VAR,tennisclubcuersois@free.fr,https://ballejaune.com/club/tennisclubcuersois,236,213,,
TC DE FORCALQUEIRET,Geraldine BRUN,0689294382,PROVENCE ALPES COTE D'AZUR,VAR,tennisclubforcalqueiret83@gmail.com,https://tennisclubdeforcalqueiret.wordpress.com,181,152,,
T.C ST-MARTINOIS,Nathalie BENYAYENNE,0490473378,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcstmartin13@bbox.fr,http://club.fft.fr/tc-st-martin-de-crau,230,232,https://www.facebook.com/tennis.stmartin/,
TENNIS DE BARJOLS,Sylvain BASCHIERI,0494770027,PROVENCE ALPES COTE D'AZUR,VAR,tcbarjols@yahoo.com,https://www.facebook.com/TC-Barjols-528041707547066/,172,130,https://www.facebook.com/TC-Barjols-528041707547066/,
TC VALOIS,Brigitte COURDOUAN,0494863316,PROVENCE ALPES COTE D'AZUR,VAR,08830382@fft.fr,http://www.club.fft.fr/tennis.club.valois,98,84,,
TENNIS CLUB BONNIEUX,Pierre marie ALBERT,0650487730,PROVENCE ALPES COTE D'AZUR,VAUCLUSE,bonnieuxtennis@gmail.com,http://www.tc-bonnieuxcom,73,57,http://www.tc-bonnieux.fr,
TENNIS CLUB MOURIESEN,CELINE MORARD,0977903693,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcmouries13@hotmail.fr,http://www.club.fft.fr/tc.mouries,116,116,https://www.facebook.com/tennisclubmouries/,
TENNIS LA CRAU,Jean-marc VINSON,0494578660,PROVENCE ALPES COTE D'AZUR,VAR,tennis-lacrau@orange.fr,http://www.tennislacrau.com,213,229,https://www.facebook.com/TennisLaCrau/,https://www.instagram.com/tennis.lacrau
TC VINON/VERDON,Sylvie ROSSINI-DELAHAYE,0687459288,PROVENCE ALPES COTE D'AZUR,ALPES DE HAUTE PROVENCE,22040144@fft.fr,http://www.club.fft.fr/tcvinon.verdon,84,87,https://www.facebook.com/Tennis-Club-Vinon-sur-Verdon-1141319485897374/,
TC SAINTE ANASTASIE,Jérôme CARPENTIER,0610608190,PROVENCE ALPES COTE D'AZUR,VAR,tctasie@gmail.com,,58,57,,
TC CARQUEIRANNE,Stéphane GAYTTE,0494586827,PROVENCE ALPES COTE D'AZUR,VAR,tc.carqueiranne@wanadoo.fr,http://www.club.fft.fr/tennis.carqueiranne,245,289,https://www.facebook.com/tcp.carqueiranne,
TCM DE PUGET VILLE,Remi BOYER,0786521987,PROVENCE ALPES COTE D'AZUR,VAR,tcm.pugetville@gmail.com,https://fr-fr.facebook.com/tcmpugetville/,40,48,https://fr-fr.facebook.com/tcmpugetville/,
TENNIS CLUB EYGALIERES,PHILIPPE JOURDAIN,0979728651,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennisclubeygalieres@gmail.com,,109,106,,
TC FLASSANNAIS,Guy ALZIEU,0951497611,PROVENCE ALPES COTE D'AZUR,VAR,tc.flassans@aliceadsl.fr,https://www.facebook.com/Tennis-Flassannais-295328444246763/,175,119,https://www.facebook.com/Tennis-Flassannais-295328444246763/,
US STE TULLE TENNIS,Gilles PECHERAL,0492797394,PROVENCE ALPES COTE D'AZUR,ALPES DE HAUTE PROVENCE,usst.tennis@yahoo.fr,http://www.tennisclubsaintetulle.com,232,187,https://fr-fr.facebook.com/Tennis-sainte-tulle-equipe-1-698627123573033/,
TENNIS CLUB OPPEDE MENERBES,Gilles CADALEN,0490768265,PROVENCE ALPES COTE D'AZUR,VAUCLUSE,cadalen.gilles@orange.fr,,110,125,,
TC PIERREFEUCAIN,Robert BEAUVAIS,0494282771,PROVENCE ALPES COTE D'AZUR,VAR,tcpierrefeu@wanadoo.fr,https://www.tennispierrefeu.com,88,75,,
T.C GOULTOIS,Veronique MILLE,0682888404,PROVENCE ALPES COTE D'AZUR,VAUCLUSE,brunomille@wanadoo.fr,,39,38,,
T.C CHEVALBLANAIS,Roland JULIEN,0490719717,PROVENCE ALPES COTE D'AZUR,VAUCLUSE,jujucb84@orange.fr,,166,157,,
TENNIS CLUB MONTFORTAIS,Camille NYOUNAE,0782367137,PROVENCE ALPES COTE D'AZUR,VAR,tcmontfortais@aol.fr,,38,8,,
TC PIERREVERT,Sophie PASCAL,0492728815,PROVENCE ALPES COTE D'AZUR,ALPES DE HAUTE PROVENCE,22040254@fft.fr,http://matbarrot.wixsite.com/tcpierrevert,192,151,,
ROBION LAGNES TENNIS CLUB,Samuel PAGNETTI,0490766390,PROVENCE ALPES COTE D'AZUR,VAUCLUSE,robiontennisclub@wanadoo.fr,http://www.club.fft.fr/robionlagnestc,91,105,,
T.C RAPHELOIS,François BONAT,0490980223,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcraphelois@orange.fr,http://club.fft.fr/tcraphelois,82,82,,
TC DE CARNOULES,Carine VERGNE,0489665865,PROVENCE ALPES COTE D'AZUR,VAR,tennisclubcarnoulais@gmail.com,http://www.carnoules.fr/fr/association/1/18558/tennis-club-carnoulais,65,77,https://www.facebook.com/Tennis-Club-Carnoulais-721745494513828/,
TC HYEROIS,Alain VILLAUME,0494574324,PROVENCE ALPES COTE D'AZUR,VAR,tennis.club.hyerois@wanadoo.fr,http://www.club.fft.fr/tchyerois,473,448,http://www.facebook.com/tchyerois,
TC BESSOIS,Pascal TORRENS,0661714626,PROVENCE ALPES COTE D'AZUR,VAR,tc.bessois@gmail.com,,68,77,https://www.facebook.com/tennis.bessois,
T.C CAVAILLON,FABIENNE MACHIZAUD,0490717369,PROVENCE ALPES COTE D'AZUR,VAUCLUSE,tennisclub.cavaillon@gmail.com,http://club.fft.fr/tc.cavaillon,254,212,,
T.C MAUSSANE LES ALPILLES,Patrice ARSAC,0490545462,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennisclubalpilles@orange.fr,https://ballejaune.com/club/TCMaussane,165,174,,
TC GREOUX LES BAINS,Helene HUDELOT,0640636880,PROVENCE ALPES COTE D'AZUR,ALPES DE HAUTE PROVENCE,22040487@fft.fr,http://www.club.fft.fr/tcgreouxlesbains,143,132,,
TENNIS CLUB APTESIEN,Didier CHEVALLIER,0767667087,PROVENCE ALPES COTE D'AZUR,VAUCLUSE,tennisclubapt@fft.fr,http://www.club.fft.fr/tcapt,169,177,https://fr-fr.facebook.com/Tennisclubapt/,
TENNIS CLUB DU PARADOU,CATERINA CANNEDDU,,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,cat.nijofagi@gmail.com,,36,26,,
TENNIS CLUB GARGAS,GERARD PARETO,,PROVENCE ALPES COTE D'AZUR,VAUCLUSE,tcgargas@hotmail.fr,https://www.tcgargas.com,52,40,,
COMITE ALPES DE HAUTE PROVENCE TENNIS,Jean-Jacques MARGUERON,0967321244,PROVENCE ALPES COTE D'AZUR,Comité (L0) de la LIGUE PROVENCE ALPES COTE D'AZUR,comite04@fft.fr,http://www.comite.fft.fr/alpes-haute-provence,3,4,https://www.facebook.com/comite.tennis.alpesdehauteprovence/,
TC MANOSQUE,Renaud VALLOT,0492722495,PROVENCE ALPES COTE D'AZUR,ALPES DE HAUTE PROVENCE,tcmanosque@fft.fr,http://club.fft.fr/tcmanosque,263,290,https://fr-fr.facebook.com/tcm.manosque/#,
COTIGNAC TC,Isabelle DANIEL,0494694019,PROVENCE ALPES COTE D'AZUR,VAR,cotignac.tennis-club@orange.fr,https://www.facebook.com/Tennis-Club-Cotignac-118453272132338/,52,71,,
TENNIS CLUB Carçois,Claude BERTHOZ,0683244172,PROVENCE ALPES COTE D'AZUR,VAR,tennis.club.carcois@orange.fr,,34,34,https://www.facebook.com/Tennis-Club-Car%C3%A7ois-104836641514535,
TCM DE PIGNANS,SYLVAIN LOURD,0494031370,PROVENCE ALPES COTE D'AZUR,VAR,tcmpignans@gmail.com,https://ballejaune.com/club/TCMP,226,195,,
ASPTT HYERES - Section,Florence NANIOT,0494664445,PROVENCE ALPES COTE D'AZUR,VAR,asptt-hyeres.tennis@orange.fr,https://hyeres.asptt.com/tennis/,4,4,,
ASPTT MANOSQUE,Frederic MARTIN,0492876153,PROVENCE ALPES COTE D'AZUR,ALPES DE HAUTE PROVENCE,22040350@fft.fr,http://www.club.fft.fr/asptt-manosque,27,50,,
TC REILLANNE,Jean-Claude FUSARI,0492765352,PROVENCE ALPES COTE D'AZUR,ALPES DE HAUTE PROVENCE,tcreillanne@gmail.com,http://www.tc-reillanne.fr,64,79,,
TENNIS CLUB SAINT ANDIOL,JESSY VICENTE,,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tc-saint-andiol@fft.fr,http://club.fft.fr/tc-saint-andiol,38,45,,
TENNIS CLUB ST-REMY DE PROVENCE,Alexandre BARTHELEMY,0986314314,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,contact@tcsrprovence.com,http://www.club.fft.fr/tcsrprovence,255,250,https://www.facebook.com/Tennis-Club-Saint-R%C3%A9my-685653768213471/,
CAMARG'ANIM,,0622122964,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,camarganim@orange.fr,,,,,
T.C ST-SATURNIN-D'APT,Gérard LESNE,,PROVENCE ALPES COTE D'AZUR,VAUCLUSE,,http://www.tennisclub-saintsaturninlesapt.fr,60,45,,
TENNIS CLUB FONTVIEILLE,Claude BENKEMOUN,0490546171,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennisdefontvieille@laposte.net,,88,124,,
TC LONDAIS,Fabrice LASORSA,0494666991,PROVENCE ALPES COTE D'AZUR,VAR,tclondais@wanadoo.fr,http://www.club.fft.fr/tclondais,226,232,https://fr-fr.facebook.com/pages/category/Tennis-Court/Tennis-Club-Londais-1649352818653897/,
TENNIS PARC ARLESIEN,Frédéric PAGNON,0490930021,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tparles@free.fr,http://tparles.fr,297,277,,
ASSOCIATION FETE LE MUR ARLES,NOUREDINE NASFI,,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,mocktar.djamai@gmail.com,,60,59,,
TC CHEMINOTS ARLESIEN,Gaby MONTOYA,0490937743,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennischeminotsarlesien@sfr.fr,http://www.club.fft.fr/tccarles,167,165,,
T.C EYRAGUAIS,MARIO NIETO,0490928057,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,presidenttce@gmail.com,http://www.tceyraguais.fr.cx,186,209,,
TC VOLX,JEAN JACQUES MARTIN,0492709127,PROVENCE ALPES COTE D'AZUR,ALPES DE HAUTE PROVENCE,tcvolx@gmail.com,,54,57,,
BOXELAND CLUB ISLOIS,Gérard BERTHON,0490382997,PROVENCE ALPES COTE D'AZUR,VAUCLUSE,bcitennis@gmail.com,https://bcitennis.fr/,223,204,,
TENNIS CLUB DE ST ETIENNE DU GRES,Gerard BLANC,0961572028,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennisclublegres@orange.fr,,153,127,https://www.facebook.com/TcLeGres/,
LES TENNIS DU GRAND PRE,Jacques KAISE,0781584897,PROVENCE ALPES COTE D'AZUR,VAR,jacques.kaise@orange.fr,,45,81,,
T.C NOVAIS,MICHELLE CHIARUGI,0683861640,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tc.noves@gmail.com,http://club.fft.fr/tcnoves,141,131,,
TENNIS CLUB CAUMONTOIS,Brice BENAZECH,0652444663,PROVENCE ALPES COTE D'AZUR,VAUCLUSE,tenniscaumont@outlook.fr,http://tennisclubcaumontois.clubeo.com/,1,5,,
T.C MAILLANAIS,Bernard AUBERT,0490957075,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcmaillanais@gmail.com,,96,100,,
TENNIS CLUB DE TRINQUETAILLE,Herve LUCCIONI,0635545619,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tctrinquetaille@gmail.com,http://www.club.fft.fr/tctrinquetaille,140,105,https://www.facebook.com/TennisClubTrinquetaille/,https://www.instagram.com/tennisclubtrinquetaille/
TC DAUPHIN,Michelle MATEO,,PROVENCE ALPES COTE D'AZUR,ALPES DE HAUTE PROVENCE,mateo.michelle0@gmail.com,,28,24,,
TC FOURQUES,Frédéric LAUGIER,0490961905,OCCITANIE,GARD,tennisclubfourques30300@gmail.com,http://tcfourques.jimdo.com,118,129,https://www.facebook.com/tennisclubdefourques/,
TC GONFARONNAIS,Ali AOUIDJ,0494782058,PROVENCE ALPES COTE D'AZUR,VAR,gonfatennis@free.fr,http://www.club.fft.fr/tc.gonfaronnais,59,62,https://www.facebook.com/tc.gonfaron,
TC SALERNOIS,Charlotte SARDA,0494707190,PROVENCE ALPES COTE D'AZUR,VAR,tennisclubsalernois@orange.fr,https://fr-fr.facebook.com/tc.salernes/?rf=362681110432354,181,184,https://fr-fr.facebook.com/tc.salernes/?rf=362681110432354,
TC COLLOBRIERES,Virginie MAILLET,0625303072,PROVENCE ALPES COTE D'AZUR,VAR,83tccollo@gmail.com,,1,30,,
AS TENNIS PADEL LUCOIS,Valerie SCHNELLER,0494734386,PROVENCE ALPES COTE D'AZUR,VAR,astennislucois@gmail.com,http://www.astennislucois.fr,151,175,https://fr-fr.facebook.com/people/AS-Tennis-Padel-Lucois/100011024918791,
T.C. CHATEAURENARDAIS,Michel PONS,0651339150,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,contact@tc-chateaurenardais.fr,http://tennischato.wixsite.com/tennischateaurenard,270,262,,
TC VILLENEUVE,Benoit DUPONT,0623641898,PROVENCE ALPES COTE D'AZUR,ALPES DE HAUTE PROVENCE,tcvilleneuve04@gmail.com,http://club.fft.fr/tcvilleneuve04,84,69,,
T.C SAINTOIS,Bruno FELLIEU,0490917856,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,bruno.fellieu2@freesbee.fr,,16,20,,
TC D'AUPS,Jessica COLLINS,0634312683,PROVENCE ALPES COTE D'AZUR,VAR,tennisclubaupsois@gmail.com,https://fr-fr.facebook.com/TennisClubAupsois/,42,49,,
TC VALENSOLE,Fabien GREGORI,0786787036,PROVENCE ALPES COTE D'AZUR,ALPES DE HAUTE PROVENCE,22040535@fft.fr,http://www.club.fft.fr/tcvalensole,104,99,https://www.facebook.com/tc.valensole.1,
T.C VELLERONNAIS,Laurent AKAR,,PROVENCE ALPES COTE D'AZUR,VAUCLUSE,tcvelleronnais84@gmail.com,http://www.club.fft.fr/tcvelleron,40,50,https://facebook.com/tennisclubvelleronnais,
T.C VENASQUE,Ingrid SOEHLKE,0611451626,PROVENCE ALPES COTE D'AZUR,VAUCLUSE,tennistcv@aol.com,http://club.fft.fr/tennis.venasque,78,74,https://www.facebook.com/tcv.venasque,
TENNIS CLUB de CAMPBEAU,OLIVIER BARONCELLI,0490222094,PROVENCE ALPES COTE D'AZUR,VAUCLUSE,tennis.campbeau@orange.fr,http://club.fft.fr/tc.campbeau,268,246,https://www.facebook.com/people/TC-Campbeau-Gadagne/100014573912017,
