Club,President,Telephone,Ligue,Comite,Email,Site internet,Nombre de membres,Nombre de membres l'annee derniere,Facebook,Instagram
BEAUMESNIL TC CANTONAL,UGO BEAUDOIN,0232444050,NORMANDIE,EURE,,,8,16,,
TENNIS CLUB DU VAL DE SIENNE,Fabrice LENOUVEL,0626712952,NORMANDIE,MANCHE,tcvaldesienne50@orange.fr,http://club.quomodo.com/trellytc,22,44,,
SAINT VAAST LA HOUGUE TC VAL DE SAIRE,Catherine FRANCOIS,0233541015,NORMANDIE,MANCHE,tennisclubvaldesaire@fft.fr,http://www.club.fft.fr/tennisclubvaldesaire,51,61,,
SAINT LEONARD TCM,Gerard DENEUVE,0235280599,NORMANDIE,SEINE MARITIME,gerard.deneuve@orange.fr,http://www.club.fft.fr/tc-saint-leonard/18760393_a/cms/index_public.php?PHPSESSI,54,57,,
TC DE PRE EN PAIL,Yves LOURY,0243031586,PAYS DE LA LOIRE,MAYENNE,isabelleloulou@aol.com,,13,43,,
ROUTOT BROTONNE TC,Jean Marc BASTARD,,NORMANDIE,EURE,,,38,48,,
AUBE CO,Stéphane CROUSEILLES,,NORMANDIE,ORNE,stephane.crouseilles@outlook.fr,,53,47,,
TC LOISIRS LASSAY,Jean BABIN,0243040423,PAYS DE LA LOIRE,MAYENNE,francoise.jean.53110@orange.fr,http://www.club.fft.fr/tcllassay/02530656_a/cms/index_public.php?&us_action=show,56,85,,
FECAMP TENNIS CLUB,Patrick BERTIN,0235271974,NORMANDIE,SEINE MARITIME,contact@fecamptennisclub.fr,http://www.fecamptennisclub.fr,269,312,,
BEAUMONT LE ROGER TC,Christophe MARVIN,0232445983,NORMANDIE,EURE,tennis.beaumont@wanadoo.fr,http://www.tcbeaumont.fr,151,210,,
LESSAY TC,Herve DESHEULLES,0233078481,NORMANDIE,MANCHE,tennisclubdelessay@orange.fr,,73,93,,
ISIGNY LE BUAT TC,Catherine DEROLEZ,,NORMANDIE,MANCHE,tennis.isignylebuat@gmail.com,,83,97,http:// tennis isigny-le-buat,
TENNIS SUD MANCHE,Yannick STEPHAN,0649113299,NORMANDIE,MANCHE,tennissudmanche@laposte.net,http://www.club.fft.fr/tennis.sud.manche,106,114,https://fr-fr.facebook.com/tennissudmanche/,
LA HAYE DU PUITS TC,Fabienne DELISLE,0233461114,NORMANDIE,MANCHE,tennisclubhaytillon@fft.fr,http://www.club.fft.fr/tennisclubhaytillon/,108,141,,
BOUQUETOT TC,Francoise COULON,0609817349,NORMANDIE,EURE,tennisclub.bouquetot@free.fr,http://tcbouquetot.clubeo.com,69,81,https://www.facebook.com/TCBouquetot,
CAUDEBEC EN CAUX TC,guillaume LEBLOND,0235962616,NORMANDIE,SEINE MARITIME,,,79,82,https://fr-fr.facebook.com/caudebecencauxtennisclub,
SAINT SAUVEUR LE VICOMTE VAL  D'OUVE,Martine TOURBOT,0627053109,NORMANDIE,MANCHE,tcvo@laposte.net,,32,42,https://www.facebook.com/TCVO50390,
FAUVILLE EN CAUX TC,Thierry DUCOUT,0235969767,NORMANDIE,SEINE MARITIME,,,12,13,,
LA FERRIERE SUR RISLE AS,Jean Loup CARRETERO,0607334542,NORMANDIE,EURE,,,6,6,,
L'AIGLE TC,Bruno ROBERT,0649037748,NORMANDIE,ORNE,bruno.robert1@outlook.fr,http://www.tennis-club-aiglon.com/,370,425,https://fr-fr.facebook.com/tennisclubdelaigle/,
LA VIEILLE LYRE TC LYROIS,Christophe BEAUMESNIL,,NORMANDIE,EURE,beaumesnil.c@orange.fr,,67,67,,
BOURG ACHARD SAINT OUEN - T2R,Emmanuel ALLIGIER,0232423811,NORMANDIE,EURE,president@t2r.fr,http://www.club.fft.fr/tennis-reunis-roumois,244,264,,
VALOGNES LA VALOGNAISE,Chantal ARFAOUI,0695232299,NORMANDIE,MANCHE,tennis.valognes@fft.fr,http://www.club.fft.fr/tc.valognes,156,174,https://www.facebook.com/Tennis-Club-Valognes-270150563337430/,
RUGLES Sporting club du Hanoy,Arnaud FLORIN,,NORMANDIE,EURE,sportingclubduhanoy@gmail.com,,10,13,,
LE GROS THEIL TC,Emilie LUCAS,0232355134,NORMANDIE,EURE,,http://tclegrostheil.clubeo.com/,8,10,,
RUGLES US,Damien LAISNEY,,NORMANDIE,EURE,,,34,38,,
CONDE SUR SARTHE ASL,Mickael BRIERE,,NORMANDIE,ORNE,briere.mickael61@gmail.com,,15,25,,
LA MAILLERAYE SUR SEINE TC,Pascal PERREUR,0235373599,NORMANDIE,SEINE MARITIME,saintlouis76@wanadoo.fr,,56,57,,
BOURGTHEROULDE TC ROUMOIS,Francois GOT,0232420742,NORMANDIE,EURE,contact@tcroumois.fr,http://www.tcroumois.fr,185,202,http://facebook.com/TCRoumois,
AS ST PIERRE DES NIDS,Frederic ALLAIN,,PAYS DE LA LOIRE,MAYENNE,allain.frederic@wanadoo.fr,,5,8,,
HAUTEVILLE SUR MER TC BAIE SIENNE,Catherine HEBERT,0233475097,NORMANDIE,MANCHE,tennis-club-baie-de-sienne@laposte.net,,53,68,,
CONDE SUR SARTHE TC,Jean-Paul MAIGNAN,0233321990,NORMANDIE,ORNE,tennisdeconde@orange.fr,http://www.tennisdeconde.fr,110,125,https://www.facebook.com/tennis.deconde/about?lst=1017797395%3A100001865310928%3A1553796068&section=year-overviews,
BREHAL ADLP,Viviane BRILLE,0233616370,NORMANDIE,MANCHE,vivianebrille@yahoo.fr,,86,75,https://facebook.com/Tennis-Brehal-Officiel,
VALMONT TC DE LA VALLEE,Nicolas RAIMBOURG,0612222823,NORMANDIE,SEINE MARITIME,f4egr@free.fr,https://www.facebook.com/tcvvalmont76/,64,55,,
SAINT GERMAIN DU CORBEIS,Laurent MONY,,NORMANDIE,ORNE,richardmony@orange.fr,,29,41,,
COUTAINVILLE TC,Bernard HEIMENDINGER,0233470890,NORMANDIE,MANCHE,tccoutainville@fft.fr,http://www.tenniscoutainville.com,64,71,https://www.facebook.com/Tennis.club.coutainville,
COUTAINVILLE JEUNE FRANCE,Jean Philippe MALNOUX,0233470414,NORMANDIE,MANCHE,jftenniscoutainville@gmail.com,https://www.jeune-france-tennis-coutainville.com/,170,249,,
ALENCON TC,Olivier TOUSSAINT,0233262015,NORMANDIE,ORNE,contact@tcalencon.fr,http://www.tcalencon.fr,373,388,https://www.facebook.com/tennisalenconnais/,
T.C. DE GORRON,Fabrice FOULEAU,0610275188,PAYS DE LA LOIRE,MAYENNE,tcgorron@fft.fr,https://www.tcgorron.fr,97,104,https://www.facebook.com/tcgorron,
YAINVILLE-LE TRAIT TC,Catherine CRAMPON,0645797684,NORMANDIE,SEINE MARITIME,tennis-yainville@orange.fr,http://www.club.fft.fr/yainvilletc/,119,138,,
LE MELE SUR SARTHE AL,Laure DEHAIL,0233285400,NORMANDIE,ORNE,aureliedubosc@live.fr,http://www.club.fft.fr/tennis.club.melois,77,85,,
SAINT PIERRE EGLISE TC,Jean-Alain TEPHANY,0615596140,NORMANDIE,MANCHE,tennis.saintpierre50@gmail.com,,43,50,https://www.facebook.com/Tennis-Saint-Pierrais-2120519781533790/?ref=bookmarks,
TC DE ST PATERNE,Jean-Frédéric KOELH,,PAYS DE LA LOIRE,SARTHE,tennis-club@gmx.com,,23,28,,
TENNIS CLUB DE DUCEY,ERIC PIBOUIN,,NORMANDIE,MANCHE,tcducey@gmail.com,,44,67,,
SARTILLY US,Sylvain LANGLOIS,,NORMANDIE,MANCHE,tennis.sartilly@gmail.com,http://www.tennis-sartilly.jimdo.fr,106,114,,
LE NEUBOURG TC,Bruno TONEL,0629022277,NORMANDIE,EURE,le-neubourg-tennis@wanadoo.fr,https://www.tennisclubleneubourg.com/,186,204,https://www.facebook.com/tennisclubleneubourg/,
VAL ST PERE TENNIS CLUB,mathieu SOUL,0661424536,NORMANDIE,MANCHE,,,7,6,,
TENNIS CLUB DE VILLAINES,Roland RONCIN,0243033517,PAYS DE LA LOIRE,MAYENNE,tcvillaineslajuhel@orange.fr,https://sites.google.com/site/tennisclubvillaineslajuhel/,82,103,https://www.facebook.com/laureberteaux1993,
BAZOCHES TC,Claude Roger SIDA,0621180858,NORMANDIE,ORNE,tc-bazoches@googlegroups.com,http://www.club.fft.fr/tc.bazoches,68,79,,
TC D'ARCONNAY,Anita ESNAULT,0233318819,PAYS DE LA LOIRE,SARTHE,,,18,40,,
BREVILLE SUR MER CLUB OXYGENE,CHANTAL CREPIEUX,0642159161,NORMANDIE,MANCHE,cluboxygene50@orange.fr,,72,74,https://www.facebook.com/Club-Oxyg%C3%A8ne-Tennis-2027759903938251/?modal=admin_todo_tour,
BOSC ROGER EN ROUMOIS,Grégory CADINOT,,NORMANDIE,EURE,asbr.tennis27@gmail.com,https://www.asbrtennisclub.com/,141,155,https://www.facebook.com/ASBRtennisboscroger/,
YVETOT TC,Catherine CAVALLI,0235565161,NORMANDIE,SEINE MARITIME,tennisclub.yvetot@gmail.com,http://www.club.fft.fr/yvetot-tennis-club,333,377,https://www.facebook.com/Yvetot Tennisclub,https://www.instagram.com/yvetottennis
ANNEVILLE AMBOURVILLE USPI,Yves BELLOIS,,NORMANDIE,SEINE MARITIME,yvesuspi@free.fr,http://uspitennis.wixsite.com/uspi-tennis,11,29,,
LOUVIGNE DU DESERT TENNIS,Olivier RENAULT,,BRETAGNE,ILLE ET VILAINE,tennislouvigne@hotmail.fr,https://tennislouvigne.sportsregion.fr,102,129,,
LES PETITES DALLES,Alain PFIRTER,0235274311,NORMANDIE,SEINE MARITIME,tennis.club.dallais@gmail.com,,33,152,,
DUCLAIR TC,Francis LEMARIE,0235373641,NORMANDIE,SEINE MARITIME,duclairtennisclub@wanadoo.fr,http://www.club.fft.fr/duclairtennisclub,278,110,,
LA BOUILLE TC,Didier GILLES,0235180148,NORMANDIE,SEINE MARITIME,,,19,20,,
SAINT PAIR SUR MER,Christophe ROUELLE,0233500275,NORMANDIE,MANCHE,tennis-saint-pair@fft.fr,,243,288,https://www.facebook.com/Tennis-Club-Saint-Pair-sur-Mer-1182062928507288/,
BRICQUEBEC UC TENNIS,Thierry ANJOT,0233522198,NORMANDIE,MANCHE,anjot.thierry@neuf.fr,,102,107,,
GRANVILLE TC,Catherine COUDRIN,0233501057,NORMANDIE,MANCHE,tennisgranville@wanadoo.fr,http://membres.lycos.fr/tcgranville/,231,265,https://www.facebook.com/tennisclubdegranville,
SAHURS SPORTS ET LOISIRS,Michael BOUYER,,NORMANDIE,SEINE MARITIME,michael.bouyer@sahurs.com,http://www.sahurs.fr/vie-associative/sport-et-loisirs-sahurs,4,5,https://www.facebook.com/SportsLoisirsSahurs/,
SAINT PIERRE/FLEURS VAL D'OISON,olivier NECKEBROCK,0235818793,NORMANDIE,EURE,tc.val.oison@fft.fr,http://club.fft.fr/tc.val.oison/,295,341,https://www.facebook.com/TennisClubValOison/,
JULLOUVILLE TC,florence ARNAUD,0233619116,NORMANDIE,MANCHE,tennisclubdejullouville@hotmail.fr,http://www.club.fft.fr/tc.jullouville/,100,92,https://www.facebook.com/TennisClubDeJullouville/,https://www.instagram.com/tennisclubjullouville/?hl=fr
ELBEUF AL BUQUET,Arnaud TILLIER,,NORMANDIE,SEINE MARITIME,al.buquet.tc@gmail.com,,74,88,,
MOULINEAUX AS,Pascal PIERRE,,NORMANDIE,SEINE MARITIME,,,21,27,,
CONCHES EN OUCHE TPO,Fabrice SORIEUL,0232302124,NORMANDIE,EURE,tpoconches@orange.fr,http://www.club.fft.fr/tpo.conches/,124,142,,
LA GLACERIE US,Charles LELOY,0651945282,NORMANDIE,MANCHE,uslgt0536@free.fr,,104,105,https://www.facebook.com/Tennis.club.La.Glacerie/,
TOUROUVRE TC,Sylvie LOISEAUX,,NORMANDIE,ORNE,sylvieloiseaux@free.fr,,17,22,,
CANY TC,Emmanuelle HERVIEUX,0235977676,NORMANDIE,SEINE MARITIME,canytennisclub@gmail.com,http://www.club.fft.fr/cany-tennis-club,118,146,,
TENNIS CLUB ST DENIS DE GASTINES,Marcel QUINTON,,PAYS DE LA LOIRE,MAYENNE,,,12,12,,
